census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2022,53,101175,101175,516-526 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bluestones 520 Cafe,"Unit 3, Ground 520 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9583892682,-37.81527042376558,"-37.81527042376558, 144.9583892682"
2022,53,101180,101180,Equity Chambers 472-478 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Hilton Melbourne Little Queen Street,18 Little Queen Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,200,144.9595996598,-37.81486039782858,"-37.81486039782858, 144.9595996598"
2022,53,105855,105855,459-475 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Alibi Urban Gastropub,"Shop 1, Ground 471 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.95904148935,-37.81458926896688,"-37.81458926896688, 144.95904148935"
2022,53,108073,108073,175-183 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Kenny's Bakery Cafe,Part Ground 179 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.96000356459825,-37.814518916050005,"-37.814518916050005, 144.96000356459825"
2022,54,101186,101186,408-412 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Corner & Bench,408 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96148187519998,-37.81440085408701,"-37.81440085408701, 144.96148187519998"
2022,54,101186,101186,408-412 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Corner & Bench,408 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.96148187519998,-37.81440085408701,"-37.81440085408701, 144.96148187519998"
2022,54,101187,101187,392-406 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),McDonald's Bourke St West,Ground 392-406 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,144.96173824055,-37.81422024016241,"-37.81422024016241, 144.96173824055"
2022,54,101187,101187,392-406 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Cupcake Queens,32 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,8,144.96173824055,-37.81422024016241,"-37.81422024016241, 144.96173824055"
2022,54,103180,103180,187-193 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Subway,Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,8,144.9627082819642,-37.81388772525,"-37.81388772525, 144.9627082819642"
2022,54,103184,103184,209-213 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Captains Of Industry,Part Level 1 209-213 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.96254790810377,-37.8135402584,"-37.8135402584, 144.96254790810377"
2022,54,104651,104651,13-15 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Rice Paper Scissors,Ground 13-15 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,32,144.9614052560852,-37.8142906906,"-37.8142906906, 144.9614052560852"
2022,54,104654,104654,27-31 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Lulu's Char Koay Teow,Ground 31 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96126662871546,-37.8139876713,"-37.8139876713, 144.96126662871546"
2022,54,110727,105845,365-367 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Osteria Ilaria,367 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,144.96198188965002,-37.81377070598203,"-37.81377070598203, 144.96198188965002"
2022,54,105849,105849,383-385 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bincho Boss,383-385 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96146278664995,-37.81377466666392,"-37.81377466666392, 144.96146278664995"
2022,54,105851,105851,393-397 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Triim,"Shop 3, 35 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,40,144.96120434485,-37.813851166194965,"-37.813851166194965, 144.96120434485"
2022,54,108145,108145,8-14 Rankins Lane MELBOURNE VIC 3000,Melbourne (CBD),Manchester Press,Ground 8 Rankins Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,63,144.9621274884,-37.81387425748112,"-37.81387425748112, 144.9621274884"
2022,54,108818,108818,19 Somerset Place MELBOURNE VIC 3000,Melbourne (CBD),Cartel Roasters Melbourne,Ground 19 Somerset Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,34,144.9623867005889,-37.81379757075,"-37.81379757075, 144.9623867005889"
2022,54,109954,109954,15-19 Warburton Lane MELBOURNE VIC 3000,Melbourne (CBD),Murmur Kitchen,Ground 15-19 Warburton Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9618461375,-37.81381261652099,"-37.81381261652099, 144.9618461375"
2022,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Soul Cafe,"Shop 8, 195 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,42,144.96501083586128,-37.8130993046,"-37.8130993046, 144.96501083586128"
2022,55,109285,109285,207-209 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Sam Sam,Ground 209 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.96503803235697,-37.81289713955,"-37.81289713955, 144.96503803235697"
2022,56,101199,101199,246-260 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Duck Cafe,"Shop 13, 246 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,42,144.96584922975,-37.81293129925022,"-37.81293129925022, 144.96584922975"
2022,56,101200,101200,Kmart Centre 222-244 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Gloria Jean's Coffees,"Shop 7-8, 236 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.96627814229998,-37.81273569890341,"-37.81273569890341, 144.96627814229998"
2022,56,101200,101200,Kmart Centre 222-244 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Jom corner,"Shop 5, 236 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.96627814229998,-37.81273569890341,"-37.81273569890341, 144.96627814229998"
2022,56,101202,101202,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Fishpot,"Shop 9-9A, 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,93,144.96687115185,-37.81267380947152,"-37.81267380947152, 144.96687115185"
2022,56,101202,101202,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),BlackBall at China Town,"Shop 8, 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,10,144.96687115185,-37.81267380947152,"-37.81267380947152, 144.96687115185"
2022,56,101203,101203,202-204 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Panda BBQ,Level 2 202-204 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,140,144.96717598885,-37.81265436754893,"-37.81265436754893, 144.96717598885"
2022,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Tiger Tea,"Shop 21, 194-200 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,9,144.9672689638,-37.812419039991525,"-37.812419039991525, 144.9672689638"
2022,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Two Peck Crispy Chicken,"Shop 18, 194-200 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,5,144.9672689638,-37.812419039991525,"-37.812419039991525, 144.9672689638"
2022,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Nong Tang Noodle House,"Shop 16-17, 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.9672689638,-37.812419039991525,"-37.812419039991525, 144.9672689638"
2022,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Hunan Kitchen,"Shop 3-5, 194 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9672689638,-37.812419039991525,"-37.812419039991525, 144.9672689638"
2022,56,105838,105838,189-191 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Westlake Restaurant,189-191 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,144.96695486235,-37.81219395357081,"-37.81219395357081, 144.96695486235"
2022,56,108539,108539,171-173 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Nam Loong Seafood Restaurant,171-173 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,64,144.96758976338717,-37.81238109895,"-37.81238109895, 144.96758976338717"
2022,56,108542,108542,181-183 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Musashi Ramen Restaurant,181-183 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.96751180126012,-37.8122217538,"-37.8122217538, 144.96751180126012"
2022,56,109403,109403,210 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Instea,210 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.96563121535868,-37.8128231912,"-37.8128231912, 144.96563121535868"
2022,57,101212,101212,152-158 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ginza Teppanyaki Japanese Restaurant,Ground 139 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,144.9685177241,-37.81195835501776,"-37.81195835501776, 144.9685177241"
2022,57,101213,101213,140 East 134-144 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Emperor In Chinatown,131 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,300,144.9688385527,-37.81203485275635,"-37.81203485275635, 144.9688385527"
2022,57,101213,101213,140 East 134-144 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Virgin Active Health Club,138 Bourke Street MELBOURNE VIC 3000,9111,Health and Fitness Centres and Gymnasia Operation,Seats - Indoor,32,144.9688385527,-37.81203485275635,"-37.81203485275635, 144.9688385527"
2022,57,101213,101213,140 East 134-144 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Yu Long Fu,136 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9688385527,-37.81203485275635,"-37.81203485275635, 144.9688385527"
2022,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Welcome Stranger,Ground 124-128 Bourke Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.9692644013,-37.81206977061173,"-37.81206977061173, 144.9692644013"
2022,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Chine On Paramount / Chine Express,"Shop 9-10, LwrGround 100-116 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.96976088474997,-37.81172679558099,"-37.81172679558099, 144.96976088474997"
2022,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),D MARCOS ESPRESSO BAR,"Shop 11, LwrGround 108 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.96976088474997,-37.81172679558099,"-37.81172679558099, 144.96976088474997"
2022,57,103600,103600,173-175 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Happy Lamb Hot Pot,173-175 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.97004915177655,-37.8115876282,"-37.8115876282, 144.97004915177655"
2022,57,103601,103601,189-195 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Bar Clara,"Shop 5, 83-89 Little Bourke Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,32,144.9699123893894,-37.81128978625,"-37.81128978625, 144.9699123893894"
2022,57,105833,105833,107 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bangkok Jam,107 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96927312885,-37.81147787215507,"-37.81147787215507, 144.96927312885"
2022,57,105836,105836,115-117 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Momo / Gyoza Gyoza,Gnd & Mezz 115-117 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,3,144.9690100679,-37.8115883828179,"-37.8115883828179, 144.9690100679"
2022,57,106431,106431,23-27 Market Lane MELBOURNE VIC 3000,Melbourne (CBD),Shoya Japanese Restaurant,23-27 Market Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,125,144.96911450037936,-37.81173922235,"-37.81173922235, 144.96911450037936"
2022,57,106433,106433,18-24 Market Lane MELBOURNE VIC 3000,Melbourne (CBD),Hofbrauhaus Restaurant,Ground 18 Market Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,73,144.96940300382883,-37.8117510903,"-37.8117510903, 144.96940300382883"
2022,57,108585,108585,168 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Hakata Gensuke,168 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.96818973803624,-37.81227319325,"-37.81227319325, 144.96818973803624"
2022,58,101226,101226,72-74 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bottega Restaurant,72-74 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,130,144.97100706409998,-37.81168096960296,"-37.81168096960296, 144.97100706409998"
2022,58,101226,101226,72-74 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bottega Restaurant,72-74 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,22,144.97100706409998,-37.81168096960296,"-37.81168096960296, 144.97100706409998"
2022,58,101229,101229,66 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pellegrini's Espresso Bar,66 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,13,144.9711629835,-37.81164792007088,"-37.81164792007088, 144.9711629835"
2022,58,101232,101232,32-38 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Takumi Japanese Restaurant,"Shop 2, Ground 32 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.97197812345,-37.81136084732718,"-37.81136084732718, 144.97197812345"
2022,58,101237,101237,10 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Recoleta,Level 1 10 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.97255546425,-37.81123568691042,"-37.81123568691042, 144.97255546425"
2022,58,101237,101237,10 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Butchers Diner And Spring Street Events,Ground 10 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.97255546425,-37.81123568691042,"-37.81123568691042, 144.97255546425"
2022,58,101238,101238,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Imperial Hotel,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,68,144.9726756216,-37.81120076789737,"-37.81120076789737, 144.9726756216"
2022,58,102268,102268,11-25 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Becco,Ground 11-25 Crossley Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97101379370002,-37.81143031179083,"-37.81143031179083, 144.97101379370002"
2022,58,102269,102269,27-29 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Gingerboy,27-29 Crossley Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.97093178592598,-37.81125195675,"-37.81125195675, 144.97093178592598"
2022,58,105659,105659,16-22 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Ruyi Modern Chinese,"Shop 1, Ground 16 Liverpool Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.97154296349532,-37.81105967715,"-37.81105967715, 144.97154296349532"
2022,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Juliet Melbourne,Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97150588717997,-37.810836007199995,"-37.810836007199995, 144.97150588717997"
2022,58,105830,105830,43 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Punch Lane Wine Bar Restaurant,"Unit 6, 43 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,14,144.97136312380002,-37.81092016920242,"-37.81092016920242, 144.97136312380002"
2022,58,105830,105830,43 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Punch Lane Wine Bar Restaurant,"Unit 6, 43 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,45,144.97136312380002,-37.81092016920242,"-37.81092016920242, 144.97136312380002"
2022,58,105831,105831,47-55 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Crossley St Cantina,30-32 Crossley Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9711096464,-37.81102403390212,"-37.81102403390212, 144.9711096464"
2022,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),The European,Ground 161 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,18,144.97242969410638,-37.81095112345,"-37.81095112345, 144.97242969410638"
2022,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Siglo Bar,Level 2 161 Spring Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.97242969410638,-37.81095112345,"-37.81095112345, 144.97242969410638"
2022,58,504545,504545,14 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Pepper Indian Restaurant,14 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9724606977,-37.81126191189722,"-37.81126191189722, 144.9724606977"
2022,61,105311,105311,217-219 King Street MELBOURNE VIC 3000,Melbourne (CBD),Kebab Society,217 King Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,144.95485890994968,-37.815149569400006,"-37.815149569400006, 144.95485890994968"
2022,61,105311,105311,217-219 King Street MELBOURNE VIC 3000,Melbourne (CBD),Kebab Society,217 King Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,2,144.95485890994968,-37.815149569400006,"-37.815149569400006, 144.95485890994968"
2022,61,642253,105718,1-19 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Glory Cakes,19 Rose Lane MELBOURNE VIC 3000,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,14,144.9536079679469,-37.81541879235,"-37.81541879235, 144.9536079679469"
2022,61,674546,105718,21-39 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),My Goodness Pizzas And Burgers,637 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,131,144.9536079679469,-37.81541879235,"-37.81541879235, 144.9536079679469"
2022,61,105857,105857,594-600 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Hotel CBD,Level 1-10 600 Little Bourke Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,38,144.95457140169998,-37.815374951728515,"-37.815374951728515, 144.95457140169998"
2022,62,105712,105712,Owen Dixon Chambers West 525-539 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Dominos,525 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,98,144.9566481269863,-37.81427997455,"-37.81427997455, 144.9566481269863"
2022,62,105713,105713,541-557 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Sud Food & Wine,"Shop 1, Ground 555 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,48,144.9562134134623,-37.81439346805,"-37.81439346805, 144.9562134134623"
